lambda_1,lambda_tv,r2,mse
0.02525347474747475,6.55128556859551e-05,0.20718212694136018,0.8804832483713383
0.02525347474747475,8.286427728546843e-05,0.173951820306394,0.9173879768399995
0.02525347474747475,0.00010481131341546853,0.1405421488216385,0.9544919033224201
0.02525347474747475,0.00013257113655901095,0.08609630761618625,1.0149580617604763
0.02525347474747475,0.00016768329368110083,0.014209563832942362,1.0947936404374814
0.02525347474747475,0.00021209508879201905,-0.06014065426258908,1.1773650906664155
0.02525347474747475,0.0002682695795279727,-0.12099852408756395,1.2449522840601883
0.02525347474747475,0.000339322177189533,-0.13831036105460015,1.2641783673335198
0.02525347474747475,0.00042919342601287783,-0.13289995542719502,1.2581697092498596
0.02525347474747475,0.0005428675439323859,-0.13462158100719646,1.260081702577294
0.02525347474747475,0.0006866488450042998,-0.1973227867881222,1.3297160577285
0.02525347474747475,0.000868511373751353,-0.2575711109763623,1.3966263053311896
0.02525347474747475,0.0010985411419875584,-0.2998261126309607,1.4435536292236786
0.02525347474747475,0.0013894954943731374,-0.33382352878315746,1.481310289898386
0.02525347474747475,0.001757510624854793,-0.35452895526591144,1.5043052068748612
0.02525347474747475,0.0022229964825261957,-0.3937196232630322,1.547829360197519
0.02525347474747475,0.002811768697974231,-0.40097223229235146,1.5558839222530718
0.02525347474747475,0.0035564803062231283,-0.38429775494950125,1.5373656742737645
0.02525347474747475,0.004498432668969444,-0.3671960535266341,1.5183729621602107
0.02525347474747475,0.005689866029018299,-0.3716507504457809,1.523320234600914
0.02525347474747475,0.0071968567300115215,-0.3657588632489015,1.5167768554032026
0.02525347474747475,0.009102981779915217,-0.34399309902386555,1.4926043544551484
0.02525347474747475,0.011513953993264481,-0.33020730561526146,1.4772942049564295
0.02525347474747475,0.014563484775012445,-0.3211900145260751,1.4672798321483516
0.02525347474747475,0.018420699693267165,-0.312004078411783,1.4570781664895789
0.02525347474747475,0.023299518105153717,-0.30904724344776224,1.453794381218726
0.02525347474747475,0.029470517025518096,-0.320681189311935,1.4667147438820252
0.02525347474747475,0.037275937203149416,-0.339961662590724,1.4881271442825763
0.02525347474747475,0.04714866363457394,-0.366538051059359,1.517642201452726
0.02525347474747475,0.05963623316594643,-0.4067617988897658,1.562313666810529
0.02525347474747475,0.07543120063354623,-0.4958912642964419,1.661298571028331
0.02525347474747475,0.09540954763499944,-0.5523053146126757,1.723950572155137
0.02525347474747475,0.1206792640639329,-0.590512119431807,1.766382072200987
0.02525347474747475,0.15264179671752334,-0.6622457936715547,1.846047655758729
0.02525347474747475,0.19306977288832497,-0.6820113393614542,1.8679987651701937
0.02525347474747475,0.244205309454865,-0.682011643553496,1.8679991029980936
0.02525347474747475,0.30888435964774846,-0.6820115573590559,1.8679990072727535
0.02525347474747475,0.3906939937054621,-0.6820115484407878,1.867998997368353
0.02525347474747475,0.49417133613238384,-0.6820114274201678,1.8679988629659483
0.02525347474747475,0.6250551925273976,-0.6820116356309587,1.8679990941995264
0.02525347474747475,0.7906043210907702,-0.6820116529417144,1.8679991134244087
0.02525347474747475,1.0,-0.682011354505321,1.8679987819885848
0.030303969696969697,1e-05,0.25790378189317087,0.8241530759164126
0.030303969696969697,1.2648552168552958e-05,0.2557365016320374,0.8265600019322099
0.030303969696969697,1.5998587196060572e-05,0.25115930914755313,0.8316433148141604
0.030303969696969697,2.0235896477251556e-05,0.24722375170272726,0.8360140442350346
0.030303969696969697,2.559547922699533e-05,0.23999537849689168,0.8440416906050147
0.030303969696969697,3.237457542817647e-05,0.22821547550786692,0.8571241495173765
0.030303969696969697,4.094915062380427e-05,0.21375246245404556,0.8731864018297986
0.030303969696969697,5.1794746792312125e-05,0.19800517468106604,0.8906749367916809
0.030303969696969697,6.55128556859551e-05,0.18169792946114982,0.9087853461695958
0.030303969696969697,8.286427728546843e-05,0.16535756231248955,0.9269325399142664
0.030303969696969697,0.00010481131341546853,0.14684904545618316,0.9474876252597894
0.030303969696969697,0.00013257113655901095,0.11166320255167206,0.9865641222839124
0.030303969696969697,0.00016768329368110083,0.056960069138505265,1.0473160228659435
